Panel	Marker	Allele	Size	Short.Name
NGM_Detect_Panel_v2.1	SE33	34	307	NGMDetect
NGM_Detect_Panel_v2.1	SE33	34.2	309	NGMDetect
NGM_Detect_Panel_v2.1	SE33	35	311	NGMDetect
NGM_Detect_Panel_v2.1	SE33	35.2	313	NGMDetect
NGM_Detect_Panel_v2.1	SE33	36	315	NGMDetect
NGM_Detect_Panel_v2.1	SE33	36.2	317	NGMDetect
NGM_Detect_Panel_v2.1	SE33	37	319	NGMDetect
NGM_Detect_Panel_v2.1	SE33	37.2	321	NGMDetect
NGM_Detect_Panel_v2.1	SE33	38	323	NGMDetect
NGM_Detect_Panel_v2.1	SE33	38.2	325	NGMDetect
NGM_Detect_Panel_v2.1	SE33	39	327	NGMDetect
NGM_Detect_Panel_v2.1	SE33	39.2	329	NGMDetect
NGM_Detect_Panel_v2.1	SE33	40	331	NGMDetect
NGM_Detect_Panel_v2.1	SE33	41	335	NGMDetect
NGM_Detect_Panel_v2.1	SE33	42	339	NGMDetect
NGM_Detect_Panel_v2.1	SE33	43	343	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	4	68.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	5	72.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	6	76.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	7	80.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	8	84.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	8.3	87.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	9	88.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	9.3	91.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	10	92.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	11	96.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	11.3	99.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	12	100.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	12.1	101.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	12.2	102.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	13	104.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	13.3	107.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	14	108.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	15	112.5	NGMDetect
NGM_Detect_Panel_v2.1	D16S539	16	116.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	6	123.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	7	127.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	8	131.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	9	135.1	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	9.2	137.1	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	10	139.1	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	10.2	141.1	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	11	143.1	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	11.2	145.1	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	12	147.1	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	12.2	148.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	12.3	149.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	13	150.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	13.1	151.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	13.2	152.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	13.3	153.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	14	154.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	14.2	156.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	15	158.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	15.2	160.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	15.3	161.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	16	162.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	16.1	163.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	16.2	164.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	17	166.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	17.2	168.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	17.3	169.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	18	170.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	18.1	171.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	18.2	172.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	19	174.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	19.2	176.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	20	178.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	20.2	180.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	21	182.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	21.2	184.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	22	186.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	22.2	188.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	23	190.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	23.2	192.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	24	194.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	25	198.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	26	202.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	27	206.5	NGMDetect
NGM_Detect_Panel_v2.1	D18S51	28	210.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	3	219.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	4	223.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	5	227.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	5.3	230.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	6	231.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	6.3	234.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	7	235.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	7.3	238.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	8	239.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	8.3	242.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	9	243.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	9.3	246.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	10	247.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	10.3	250.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	11	251.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	12	255.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	13	259.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	13.3	262.5	NGMDetect
NGM_Detect_Panel_v2.1	TH01	14.3	266.5	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	13	278	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	14	282	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	15	286	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	16	290	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	17	294	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	17.1	295	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	17.3	297	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	18	298	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	18.1	299	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	18.3	301	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	19	302	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	19.1	303	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	19.3	305	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	20	306	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	20.1	307	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	20.3	309	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	21	310	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	21.3	313	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	22	314	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	23	318	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	24	322	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	24.3	325	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	25	326	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	26	330	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	27	334	NGMDetect
NGM_Detect_Panel_v2.1	D12S391	28	338	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	8	108.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	9	112.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	10	116.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	11	120.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	12	124.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	13	128.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	14	132.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	15	136.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	15.2	138.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	16	140.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	16.2	142.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	17	144.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	17.1	145.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	17.2	146.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	18	148.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	18.2	150.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	19	152.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	20	156.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	20.1	157.5	NGMDetect
NGM_Detect_Panel_v2.1	D3S1358	21	160.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	12.2	163.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	13	165.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	14	169.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	15	173.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	16	177.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	16.1	178.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	16.2	179.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	17	181.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	17.2	183.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	18	185.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	18.2	187.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	19	189.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	19.2	191.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	19.3	192.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	20	193.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	20.1	194.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	20.2	195.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	20.3	196.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	21	197.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	21.2	199.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	21.3	200.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	22	201.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	22.1	202.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	22.2	203.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	22.3	204.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	23	205.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	23.1	206.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	23.2	207.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	23.3	208.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	24	209.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	24.1	210.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	24.2	211.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	24.3	212.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	25	213.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	25.1	214.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	25.2	215.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	25.3	216.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	26	217.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	26.1	218.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	26.2	219.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	27	221.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	27.2	223.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	28	225.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	28.2	227.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	29	229.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	29.2	231.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	30	233.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	30.2	235.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	31	237.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	31.2	239.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	32	241.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	32.2	243.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	33.2	247.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	34.2	251.5	NGMDetect
NGM_Detect_Panel_v2.1	FGA	41.2	278	NGMDetect
NGM_Detect_Panel_v2.1	FGA	42.2	282	NGMDetect
NGM_Detect_Panel_v2.1	FGA	43.2	286	NGMDetect
NGM_Detect_Panel_v2.1	FGA	44.2	290	NGMDetect
NGM_Detect_Panel_v2.1	FGA	45.2	294	NGMDetect
NGM_Detect_Panel_v2.1	FGA	46.2	298	NGMDetect
NGM_Detect_Panel_v2.1	FGA	47.2	302	NGMDetect
NGM_Detect_Panel_v2.1	FGA	48.2	306	NGMDetect
NGM_Detect_Panel_v2.1	FGA	49.2	310	NGMDetect
NGM_Detect_Panel_v2.1	FGA	50.2	314	NGMDetect
NGM_Detect_Panel_v2.1	FGA	51.2	318	NGMDetect
NGM_Detect_Panel_v2.1	FGA	52.2	322	NGMDetect
NGM_Detect_Panel_v2.1	AMEL	X	108	NGMDetect
NGM_Detect_Panel_v2.1	AMEL	Y	114	NGMDetect
NGM_Detect_Panel_v2.1	vWA	10	121.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	11	125.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	12	129.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	13	133.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	14	137.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	15	141.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	15.2	143.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	16	145.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	17	149.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	18	153.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	18.2	155.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	19	157.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	20	161.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	21	165.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	22	169.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	23	173.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	24	177.5	NGMDetect
NGM_Detect_Panel_v2.1	vWA	25	181.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	23	194.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	23.2	196.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	24	198.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	24.2	200.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	24.3	201.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	25	202.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	25.2	204.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	25.3	205.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	26	206.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	26.2	208.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	27	210.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	27.1	211.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	27.2	212.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	28	214.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	28.1	215.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	28.2	216.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	28.3	217.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	29	218.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	29.1	219.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	29.2	220.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	29.3	221.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	30	222.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	30.1	223.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	30.2	224.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	30.3	225.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	31	226.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	31.1	227.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	31.2	228.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	31.3	229.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	32	230.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	32.1	231.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	32.2	232.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	32.3	233.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	33	234.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	33.1	235.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	33.2	236.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	33.3	237.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	34	238.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	34.1	239.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	34.2	240.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	35	242.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	35.1	243.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	35.2	244.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	36	246.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	36.1	247.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	36.2	248.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	37	250.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	37.2	252.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	38	254.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	38.2	256.5	NGMDetect
NGM_Detect_Panel_v2.1	D21S11	39	258.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	8	263.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	9	267.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	10	271.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	11	275.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	12	279.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	13	283.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	13.3	286.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	14	287.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	14.3	290.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	15	291.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	15.3	294.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	16	295.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	16.3	298.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	17	299.3	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	17.1	300.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	17.3	302.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	18	303.3	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	18.3	306.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	19	307.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	19.3	310.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	20	311.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	20.3	314.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	21	315.5	NGMDetect
NGM_Detect_Panel_v2.1	D1S1656	21.3	318.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	7	331.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	8	335.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	9	339.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	9.1	340.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	10	343.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	11	347.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	11.3	350.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	12	351.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	12.3	354.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	13	355.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	13.3	358.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	14	359.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	14.3	362.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	15	363.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	16	367.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	17	371.5	NGMDetect
NGM_Detect_Panel_v2.1	D2S441	18	375.5	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	4	92	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	5	96	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	6	100	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	7	104	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	8	108	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	9	112	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	10	116	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	10.2	118	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	11	120	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	12	124	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	12.3	127	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	13	128	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	13.3	131	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	14	132	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	15	136	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	15.3	139	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	16	140	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	17	144	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	18	148	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	19	152	NGMDetect
NGM_Detect_Panel_v2.1	D8S1179	20	156	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	5	169.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	5.2	171.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	6	173.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	6.2	175.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	7	177.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	8	181.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	9	185.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	9.2	187.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	10	189.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	10.2	191.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	11	193.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	11.2	195.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	12	197.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	12.1	198.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	12.2	199.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	13	201.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	13.1	202.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	13.2	203.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	14	205.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	14.2	207.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	14.3	208.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	15	209.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	15.2	211.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	16	213.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	16.2	215.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	17	217.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	17.2	219.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	18	221.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	18.2	223.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	19	225.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	19.2	227.5	NGMDetect
NGM_Detect_Panel_v2.1	D19S433	20.2	231.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	6	242.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	7	245.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	8	248.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	9	251.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	10	254.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	11	257.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	12	260.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	13	263.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	14	266.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	15	269.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	16	272.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	17	275.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	18	278.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	19	281.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	20	284.5	NGMDetect
NGM_Detect_Panel_v2.1	D22S1045	21	287.5	NGMDetect
NGM_Detect_Panel_v2.1	D10S1248	7	299.5	NGMDetect
NGM_Detect_Panel_v2.1	D10S1248	8	303.5	NGMDetect
